ae
30, 671.8, 255.3, 652.4, 254.7, 254.7, 254.7, 254.7, 254.7, 254.7, 254.7, 254.7, 254.7, 254.7, 253.6, 253.6, 253.6, 253.6, 253.6, 253.6, 253.6, 253.6, 253.6, 253.6, 0.000002, 0.034287, 0.287529, 0.014241, 0.007562, 0.007318, 0.008577, 0.009718, 0.014706, 0.022744, 0.034978, 0.048842, 0.077559, 0.107819, 0.166364, 0.237989, 0.317428, 0.436721, 0.582138, 0.785363, 1.492691, 2.488272, 5.463500, 9.286415, 0.396636
31, 697.4, 269.7, 678.0, 269.1, 269.1, 269.1, 269.1, 269.1, 269.1, 269.1, 269.1, 269.1, 269.1, 268.0, 268.0, 268.0, 268.0, 268.0, 268.0, 268.0, 268.0, 268.0, 268.0, 0.000002, 0.038845, 0.317849, 0.015020, 0.008869, 0.007188, 0.009548, 0.010780, 0.015430, 0.025452, 0.037083, 0.052240, 0.080132, 0.113952, 0.179856, 0.260543, 0.347113, 0.471557, 0.629736, 0.864859, 1.613775, 2.659229, 6.215351, 10.582703, 0.645307
32, 767.8, 284.2, 748.4, 283.6, 283.6, 283.6, 283.6, 283.6, 283.6, 283.6, 283.6, 283.6, 283.6, 282.5, 282.5, 282.5, 282.5, 282.5, 282.5, 282.5, 282.5, 282.5, 282.5, 0.000003, 0.043094, 0.361932, 0.017247, 0.009995, 0.008592, 0.010293, 0.011358, 0.017098, 0.027096, 0.041293, 0.056622, 0.085953, 0.120911, 0.192100, 0.277243, 0.369248, 0.497199, 0.665992, 0.898906, 1.659554, 2.693280, 6.034247, 10.419960, 0.550017
33, 844.4, 302.7, 818.8, 302.1, 302.1, 302.1, 302.1, 302.1, 302.1, 302.1, 302.1, 302.1, 302.1, 301.0, 301.0, 301.0, 301.0, 301.0, 301.0, 301.0, 301.0, 301.0, 301.0, 0.000003, 0.051513, 0.394821, 0.019006, 0.011709, 0.007988, 0.010372, 0.012059, 0.017417, 0.028173, 0.042098, 0.057173, 0.089651, 0.125550, 0.196712, 0.284251, 0.377668, 0.512387, 0.686907, 0.921439, 1.741223, 2.781578, 6.284103, 10.344239, 0.462521
34, 863.8, 319.7, 838.1, 319.1, 319.1, 319.1, 319.1, 319.1, 319.1, 319.1, 319.1, 319.1, 319.1, 318.0, 318.0, 318.0, 318.0, 318.0, 318.0, 318.0, 318.0, 318.0, 318.0, 0.000003, 0.054197, 0.435936, 0.020482, 0.011482, 0.007576, 0.011269, 0.012484, 0.018021, 0.029118, 0.043329, 0.060391, 0.092170, 0.127946, 0.207752, 0.295315, 0.389752, 0.527816, 0.701781, 0.953507, 1.738701, 2.889500, 6.455749, 10.762838, 0.443292
35, 908.8, 337.8, 851.0, 336.6, 336.6, 336.6, 336.6, 336.6, 336.6, 336.6, 336.6, 336.6, 336.6, 335.5, 335.5, 335.5, 335.5, 335.5, 335.5, 335.5, 335.5, 335.5, 335.5, 0.000003, 0.060660, 0.467090, 0.021499, 0.012041, 0.007351, 0.010399, 0.012119, 0.018489, 0.029738, 0.043212, 0.060464, 0.095535, 0.130592, 0.211796, 0.307227, 0.411654, 0.570146, 0.774270, 1.045803, 1.876644, 3.195371, 6.746965, 12.165223, 0.430685
36, 908.8, 355.8, 870.4, 354.6, 354.6, 354.6, 354.6, 354.6, 354.6, 354.6, 354.6, 354.6, 354.6, 353.5, 353.5, 353.5, 353.5, 353.5, 353.5, 353.5, 353.5, 353.5, 353.5, 0.000006, 0.067454, 0.506593, 0.023051, 0.012372, 0.007772, 0.011349, 0.012772, 0.018771, 0.030571, 0.043831, 0.062179, 0.098940, 0.134123, 0.219659, 0.315773, 0.417258, 0.592493, 0.769061, 1.077544, 2.009647, 3.455991, 7.598711, 13.805812, 0.548165
qpeexact
28, 614.2, 246.7, 607.0, 246.1, 246.1, 246.1, 246.1, 244.9, 244.9, 242.7, 242.7, 242.7, 242.7, 242.7, 242.7, 242.7, 242.7, 242.7, 242.7, 242.7, 242.7, 242.7, 242.7, 0.000003, 0.040749, 0.364786, 0.017034, 0.010491, 0.008084, 0.012035, 0.014523, 0.022296, 0.034706, 0.048850, 0.069593, 0.111965, 0.158156, 0.258574, 0.371886, 0.502665, 0.718988, 0.978173, 1.370572, 2.719846, 4.549572, 10.383128, 19.131488, 0.000000
29, 620.8, 249.6, 563.0, 270.3, 250.0, 250.0, 244.4, 244.4, 244.4, 244.4, 244.4, 244.4, 244.4, 244.4, 244.4, 244.4, 244.4, 244.4, 244.4, 244.4, 244.4, 244.4, 244.4, 0.000005, 0.053734, 0.368845, 0.016593, 0.010683, 0.009299, 0.013267, 0.014428, 0.022783, 0.033870, 0.046434, 0.071411, 0.120410, 0.167369, 0.276073, 0.398244, 0.533772, 0.766929, 1.033505, 1.448576, 2.806952, 4.605167, 10.754582, 20.000576, 0.068042
30, 608.0, 258.7, 576.0, 301.8, 251.6, 251.6, 251.6, 251.6, 251.6, 251.6, 251.6, 251.6, 251.6, 251.6, 251.6, 251.6, 251.6, 251.6, 251.6, 251.6, 251.6, 251.6, 251.6, 0.000004, 0.052376, 0.439011, 0.017313, 0.013315, 0.010428, 0.013961, 0.017313, 0.022923, 0.033821, 0.050230, 0.071216, 0.114277, 0.164923, 0.267905, 0.401525, 0.527960, 0.761985, 0.967730, 1.376522, 2.403747, 4.008419, 8.851769, 16.428189, 0.196356
31, 620.6, 260.0, 620.0, 284.7, 252.9, 252.9, 252.9, 252.9, 252.9, 252.9, 252.9, 252.9, 252.9, 252.9, 252.9, 252.9, 252.9, 252.9, 252.9, 252.9, 252.9, 252.9, 252.9, 0.000004, 0.056505, 0.460076, 0.018881, 0.013481, 0.010508, 0.013838, 0.017618, 0.026122, 0.040322, 0.059393, 0.087580, 0.137193, 0.188284, 0.304174, 0.426114, 0.560752, 0.729870, 0.899614, 1.175122, 2.096703, 3.554632, 7.664405, 13.677829, 0.203685
32, 627.3, 296.0, 575.9, 312.9, 276.2, 276.2, 270.7, 285.0, 270.7, 268.7, 268.7, 277.0, 274.7, 274.7, 274.7, 274.7, 274.7, 274.7, 274.7, 274.7, 274.7, 274.7, 274.7, 0.000004, 0.058405, 0.489808, 0.018889, 0.013103, 0.011166, 0.014402, 0.016264, 0.025853, 0.037956, 0.051839, 0.076883, 0.125521, 0.175155, 0.293763, 0.428375, 0.557010, 0.805940, 1.064810, 1.497659, 2.787813, 4.464648, 9.997536, 18.371579, 0.988081
33, 768.0, 319.5, 729.4, 319.1, 318.3, 318.3, 318.3, 318.3, 318.3, 318.3, 318.3, 318.3, 318.3, 317.2, 317.2, 317.2, 317.2, 317.2, 317.2, 317.2, 317.2, 317.2, 317.2, 0.000005, 0.083533, 0.668912, 0.023804, 0.014514, 0.010115, 0.014514, 0.016156, 0.023357, 0.035561, 0.050077, 0.071163, 0.110704, 0.157871, 0.254672, 0.361193, 0.500221, 0.717074, 0.985111, 1.365757, 2.548535, 4.511148, 9.815136, 17.454007, 0.775579
34, 819.2, 343.9, 774.2, 379.6, 337.5, 337.5, 337.5, 337.5, 337.5, 337.5, 337.5, 337.5, 337.5, 336.4, 336.4, 336.4, 336.4, 336.4, 336.4, 336.4, 336.4, 336.4, 336.4, 0.000006, 0.088143, 0.701813, 0.025614, 0.017485, 0.012213, 0.015265, 0.017041, 0.024784, 0.038188, 0.052774, 0.077199, 0.120319, 0.165998, 0.265782, 0.380308, 0.522646, 0.745222, 1.007481, 1.392573, 2.703592, 4.909379, 10.974972, 19.507954, 0.740468
